"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Gibraltar","Electricity - Gross demand","2010","Kilowatt-hours, million","173",""
"Gibraltar","Electricity - Gross demand","2009","Kilowatt-hours, million","171",""
"Gibraltar","Electricity - Gross demand","2008","Kilowatt-hours, million","163",""
"Gibraltar","Electricity - Gross demand","2007","Kilowatt-hours, million","152",""
"Gibraltar","Electricity - Gross demand","2006","Kilowatt-hours, million","148",""
"Gibraltar","Electricity - Gross demand","2005","Kilowatt-hours, million","142",""
"Gibraltar","Electricity - Gross demand","2004","Kilowatt-hours, million","133",""
"Gibraltar","Electricity - Gross demand","2003","Kilowatt-hours, million","131",""
"Gibraltar","Electricity - Gross demand","2002","Kilowatt-hours, million","126",""
"Gibraltar","Electricity - Gross demand","2001","Kilowatt-hours, million","123",""
"Gibraltar","Electricity - Gross demand","2000","Kilowatt-hours, million","122",""
"Gibraltar","Electricity - Gross demand","1999","Kilowatt-hours, million","118",""
"Gibraltar","Electricity - Gross demand","1998","Kilowatt-hours, million","114",""
"Gibraltar","Electricity - Gross demand","1997","Kilowatt-hours, million","109",""
"Gibraltar","Electricity - Gross demand","1996","Kilowatt-hours, million","108",""
"Gibraltar","Electricity - Gross demand","1995","Kilowatt-hours, million","106",""
"Gibraltar","Electricity - Gross demand","1994","Kilowatt-hours, million","104",""
"Gibraltar","Electricity - Gross demand","1993","Kilowatt-hours, million","101",""
"Gibraltar","Electricity - Gross demand","1992","Kilowatt-hours, million","97",""
"Gibraltar","Electricity - Gross demand","1991","Kilowatt-hours, million","90",""
"Gibraltar","Electricity - Gross demand","1990","Kilowatt-hours, million","78",""
"Greece","Electricity - net production","2014","Kilowatt-hours, million","46702",""
"Greece","Electricity - net production","2013","Kilowatt-hours, million","52560",""
"Greece","Electricity - net production","2012","Kilowatt-hours, million","53654",""
"Greece","Electricity - net production","2011","Kilowatt-hours, million","53913",""
"Greece","Electricity - net production","2010","Kilowatt-hours, million","53389",""
"Greece","Electricity - net production","2009","Kilowatt-hours, million","56073",""
"Greece","Electricity - net production","2008","Kilowatt-hours, million","59407",""
"Greece","Electricity - net production","2007","Kilowatt-hours, million","59088",""
"Greece","Electricity - net production","2006","Kilowatt-hours, million","56547",""
"Greece","Electricity - net production","2005","Kilowatt-hours, million","55740",""
"Greece","Electricity - net production","2004","Kilowatt-hours, million","54889",""
"Greece","Electricity - net production","2003","Kilowatt-hours, million","54337",""
"Greece","Electricity - net production","2002","Kilowatt-hours, million","50608",""
"Greece","Electricity - net production","2001","Kilowatt-hours, million","49730",""
"Greece","Electricity - net production","2000","Kilowatt-hours, million","49863",""
"Greece","Electricity - net production","1999","Kilowatt-hours, million","45793",""
"Greece","Electricity - net production","1998","Kilowatt-hours, million","42754",""
"Greece","Electricity - net production","1997","Kilowatt-hours, million","40157",""
"Greece","Electricity - net production","1996","Kilowatt-hours, million","39297",""
"Greece","Electricity - net production","1995","Kilowatt-hours, million","38382",""
"Greece","Electricity - net production","1994","Kilowatt-hours, million","37379",""
"Greece","Electricity - net production","1993","Kilowatt-hours, million","35192",""
"Greece","Electricity - net production","1992","Kilowatt-hours, million","34360",""
"Greece","Electricity - net production","1991","Kilowatt-hours, million","32858",""
"Greece","Electricity - net production","1990","Kilowatt-hours, million","32146",""
"Greece","Electricity - Consumption by households","2014","Kilowatt-hours, million","17151",""
"Greece","Electricity - Consumption by households","2013","Kilowatt-hours, million","17446",""
"Greece","Electricity - Consumption by households","2012","Kilowatt-hours, million","19058",""
"Greece","Electricity - Consumption by households","2011","Kilowatt-hours, million","17628",""
"Greece","Electricity - Consumption by households","2010","Kilowatt-hours, million","18130",""
"Greece","Electricity - Consumption by households","2009","Kilowatt-hours, million","18131",""
"Greece","Electricity - Consumption by households","2008","Kilowatt-hours, million","18126",""
"Greece","Electricity - Consumption by households","2007","Kilowatt-hours, million","17957",""
"Greece","Electricity - Consumption by households","2006","Kilowatt-hours, million","17676",""
"Greece","Electricity - Consumption by households","2005","Kilowatt-hours, million","16875",""
"Greece","Electricity - Consumption by households","2004","Kilowatt-hours, million","16852",""
"Greece","Electricity - Consumption by households","2003","Kilowatt-hours, million","16444",""
"Greece","Electricity - Consumption by households","2002","Kilowatt-hours, million","15775",""
"Greece","Electricity - Consumption by households","2001","Kilowatt-hours, million","14546",""
"Greece","Electricity - Consumption by households","2000","Kilowatt-hours, million","14207",""
"Greece","Electricity - Consumption by households","1999","Kilowatt-hours, million","13484",""
"Greece","Electricity - Consumption by households","1998","Kilowatt-hours, million","12786",""
"Greece","Electricity - Consumption by households","1997","Kilowatt-hours, million","12423",""
"Greece","Electricity - Consumption by households","1996","Kilowatt-hours, million","12253",""
"Greece","Electricity - Consumption by households","1995","Kilowatt-hours, million","11508",""
"Greece","Electricity - Consumption by households","1994","Kilowatt-hours, million","10932",""
"Greece","Electricity - Consumption by households","1993","Kilowatt-hours, million","10481",""
"Greece","Electricity - Consumption by households","1992","Kilowatt-hours, million","10612",""
"Greece","Electricity - Consumption by households","1991","Kilowatt-hours, million","10014",""
"Greece","Electricity - Consumption by households","1990","Kilowatt-hours, million","9074",""
"Greece","Electricity - Gross demand","2014","Kilowatt-hours, million","55334",""
"Greece","Electricity - Gross demand","2013","Kilowatt-hours, million","54393",""
"Greece","Electricity - Gross demand","2012","Kilowatt-hours, million","55170",""
"Greece","Electricity - Gross demand","2011","Kilowatt-hours, million","56765",""
"Greece","Electricity - Gross demand","2010","Kilowatt-hours, million","59059",""
"Greece","Electricity - Gross demand","2009","Kilowatt-hours, million","60053",""
"Greece","Electricity - Gross demand","2008","Kilowatt-hours, million","63824",""
"Greece","Electricity - Gross demand","2007","Kilowatt-hours, million","62321",""
"Greece","Electricity - Gross demand","2006","Kilowatt-hours, million","59878",""
"Greece","Electricity - Gross demand","2005","Kilowatt-hours, million","58679",""
"Greece","Electricity - Gross demand","2004","Kilowatt-hours, million","56951",""
"Greece","Electricity - Gross demand","2003","Kilowatt-hours, million","55623",""
"Greece","Electricity - Gross demand","2002","Kilowatt-hours, million","52558",""
"Greece","Electricity - Gross demand","2001","Kilowatt-hours, million","51333",""
"Greece","Electricity - Gross demand","2000","Kilowatt-hours, million","49255",""
"Greece","Electricity - Gross demand","1999","Kilowatt-hours, million","45619",""
"Greece","Electricity - Gross demand","1998","Kilowatt-hours, million","44152",""
"Greece","Electricity - Gross demand","1997","Kilowatt-hours, million","42146",""
"Greece","Electricity - Gross demand","1996","Kilowatt-hours, million","40424",""
"Greece","Electricity - Gross demand","1995","Kilowatt-hours, million","38817",""
"Greece","Electricity - Gross demand","1994","Kilowatt-hours, million","37414",""
"Greece","Electricity - Gross demand","1993","Kilowatt-hours, million","35631",""
"Greece","Electricity - Gross demand","1992","Kilowatt-hours, million","34700",""
"Greece","Electricity - Gross demand","1991","Kilowatt-hours, million","33400",""
"Greece","Electricity - Gross demand","1990","Kilowatt-hours, million","32532",""
"Greenland","Electricity - net production","2014","Kilowatt-hours, million","180.6659",""
"Greenland","Electricity - net production","2013","Kilowatt-hours, million","342.1286",""
"Greenland","Electricity - net production","2012","Kilowatt-hours, million","317.2917",""
"Greenland","Electricity - net production","2011","Kilowatt-hours, million","357.919",""
"Greenland","Electricity - net production","2010","Kilowatt-hours, million","343.9652",""
"Greenland","Electricity - net production","2009","Kilowatt-hours, million","332.5621",""
"Greenland","Electricity - net production","2008","Kilowatt-hours, million","376",""
"Greenland","Electricity - net production","2007","Kilowatt-hours, million","376.6",""
"Greenland","Electricity - net production","2006","Kilowatt-hours, million","371.1",""
"Greenland","Electricity - net production","2005","Kilowatt-hours, million","344.2",""
"Greenland","Electricity - net production","2004","Kilowatt-hours, million","326.5",""
"Greenland","Electricity - net production","2003","Kilowatt-hours, million","279.7",""
"Greenland","Electricity - net production","2002","Kilowatt-hours, million","277.7",""
"Greenland","Electricity - net production","2001","Kilowatt-hours, million","276",""
"Greenland","Electricity - net production","2000","Kilowatt-hours, million","263.1",""
"Greenland","Electricity - net production","1999","Kilowatt-hours, million","260.4",""
"Greenland","Electricity - net production","1998","Kilowatt-hours, million","260",""
"Greenland","Electricity - net production","1997","Kilowatt-hours, million","259",""
"Greenland","Electricity - net production","1996","Kilowatt-hours, million","258",""
"Greenland","Electricity - net production","1995","Kilowatt-hours, million","257",""
"Greenland","Electricity - net production","1994","Kilowatt-hours, million","255",""
"Greenland","Electricity - net production","1993","Kilowatt-hours, million","252",""
"Greenland","Electricity - net production","1992","Kilowatt-hours, million","216",""
"Greenland","Electricity - net production","1991","Kilowatt-hours, million","215",""
"Greenland","Electricity - net production","1990","Kilowatt-hours, million","220",""
"Greenland","Electricity - Consumption by households","2014","Kilowatt-hours, million","100.9",""
"Greenland","Electricity - Consumption by households","2013","Kilowatt-hours, million","98.6",""
"Greenland","Electricity - Consumption by households","2012","Kilowatt-hours, million","97.4",""
"Greenland","Electricity - Consumption by households","2011","Kilowatt-hours, million","96",""
"Greenland","Electricity - Consumption by households","2010","Kilowatt-hours, million","89.9",""
"Greenland","Electricity - Consumption by households","2009","Kilowatt-hours, million","91.9",""
"Greenland","Electricity - Consumption by households","2008","Kilowatt-hours, million","90.3",""
"Greenland","Electricity - Consumption by households","2007","Kilowatt-hours, million","86.5",""
"Greenland","Electricity - Consumption by households","2006","Kilowatt-hours, million","85.2",""
"Greenland","Electricity - Consumption by households","2005","Kilowatt-hours, million","77.2",""
"Greenland","Electricity - Consumption by households","2004","Kilowatt-hours, million","73.7",""
"Greenland","Electricity - Consumption by households","2003","Kilowatt-hours, million","212",""
"Greenland","Electricity - Consumption by households","2002","Kilowatt-hours, million","210",""
"Greenland","Electricity - Consumption by households","2001","Kilowatt-hours, million","208",""
"Greenland","Electricity - Consumption by households","2000","Kilowatt-hours, million","208",""
"Greenland","Electricity - Gross demand","2014","Kilowatt-hours, million","180.6659",""
"Greenland","Electricity - Gross demand","2013","Kilowatt-hours, million","342.1286",""
"Greenland","Electricity - Gross demand","2012","Kilowatt-hours, million","317.2917",""
"Greenland","Electricity - Gross demand","2011","Kilowatt-hours, million","357.919",""
"Greenland","Electricity - Gross demand","2010","Kilowatt-hours, million","343.9652",""
"Greenland","Electricity - Gross demand","2009","Kilowatt-hours, million","332.5621",""
"Greenland","Electricity - Gross demand","2008","Kilowatt-hours, million","376",""
"Greenland","Electricity - Gross demand","2007","Kilowatt-hours, million","376.6",""
"Greenland","Electricity - Gross demand","2006","Kilowatt-hours, million","371.1",""
"Greenland","Electricity - Gross demand","2005","Kilowatt-hours, million","344.2",""
"Greenland","Electricity - Gross demand","2004","Kilowatt-hours, million","326.5",""
"Greenland","Electricity - Gross demand","2003","Kilowatt-hours, million","279.7",""
"Greenland","Electricity - Gross demand","2002","Kilowatt-hours, million","277.7",""
"Greenland","Electricity - Gross demand","2001","Kilowatt-hours, million","276",""
"Greenland","Electricity - Gross demand","2000","Kilowatt-hours, million","263.1",""
"Greenland","Electricity - Gross demand","1999","Kilowatt-hours, million","260.4",""
"Greenland","Electricity - Gross demand","1998","Kilowatt-hours, million","260",""
"Greenland","Electricity - Gross demand","1997","Kilowatt-hours, million","259",""
"Greenland","Electricity - Gross demand","1996","Kilowatt-hours, million","258",""
"Greenland","Electricity - Gross demand","1995","Kilowatt-hours, million","257",""
"Greenland","Electricity - Gross demand","1994","Kilowatt-hours, million","255",""
"Greenland","Electricity - Gross demand","1993","Kilowatt-hours, million","252",""
"Greenland","Electricity - Gross demand","1992","Kilowatt-hours, million","216",""
"Greenland","Electricity - Gross demand","1991","Kilowatt-hours, million","215",""
"Greenland","Electricity - Gross demand","1990","Kilowatt-hours, million","220",""
"Grenada","Electricity - net production","2014","Kilowatt-hours, million","194",""
"Grenada","Electricity - net production","2013","Kilowatt-hours, million","190.6",""
"Grenada","Electricity - net production","2012","Kilowatt-hours, million","192.96",""
"Grenada","Electricity - net production","2011","Kilowatt-hours, million","196.78",""
"Grenada","Electricity - net production","2010","Kilowatt-hours, million","201.38",""
"Grenada","Electricity - net production","2009","Kilowatt-hours, million","195.4",""
"Grenada","Electricity - net production","2008","Kilowatt-hours, million","181.69",""
"Grenada","Electricity - net production","2007","Kilowatt-hours, million","172.16",""
"Grenada","Electricity - net production","2006","Kilowatt-hours, million","160.83",""
"Grenada","Electricity - net production","2005","Kilowatt-hours, million","140.92",""
"Grenada","Electricity - net production","2004","Kilowatt-hours, million","130.22",""
"Grenada","Electricity - net production","2003","Kilowatt-hours, million","152.82",""
"Grenada","Electricity - net production","2002","Kilowatt-hours, million","144.74",""
"Grenada","Electricity - net production","2001","Kilowatt-hours, million","138.73",""
"Grenada","Electricity - net production","2000","Kilowatt-hours, million","127.79",""
"Grenada","Electricity - net production","1999","Kilowatt-hours, million","113.26",""
"Grenada","Electricity - net production","1998","Kilowatt-hours, million","102.78",""
"Grenada","Electricity - net production","1997","Kilowatt-hours, million","99",""
"Grenada","Electricity - net production","1996","Kilowatt-hours, million","91",""
"Grenada","Electricity - net production","1995","Kilowatt-hours, million","84",""
"Grenada","Electricity - net production","1994","Kilowatt-hours, million","78",""
"Grenada","Electricity - net production","1993","Kilowatt-hours, million","63",""
"Grenada","Electricity - net production","1992","Kilowatt-hours, million","61",""
"Grenada","Electricity - net production","1991","Kilowatt-hours, million","58",""
"Grenada","Electricity - net production","1990","Kilowatt-hours, million","53",""
"Grenada","Electricity - Consumption by households","2014","Kilowatt-hours, million","68.2",""
"Grenada","Electricity - Consumption by households","2013","Kilowatt-hours, million","68.5",""
"Grenada","Electricity - Consumption by households","2012","Kilowatt-hours, million","69.1",""
"Grenada","Electricity - Consumption by households","2011","Kilowatt-hours, million","70.5",""
"Grenada","Electricity - Consumption by households","2010","Kilowatt-hours, million","72.1",""
"Grenada","Electricity - Consumption by households","2009","Kilowatt-hours, million","68.3",""
"Grenada","Electricity - Consumption by households","2008","Kilowatt-hours, million","66.2",""
"Grenada","Electricity - Consumption by households","2007","Kilowatt-hours, million","65.8",""
"Grenada","Electricity - Consumption by households","2006","Kilowatt-hours, million","60.09",""
"Grenada","Electricity - Consumption by households","2005","Kilowatt-hours, million","49.95",""
"Grenada","Electricity - Consumption by households","2004","Kilowatt-hours, million","48.36",""
"Grenada","Electricity - Consumption by households","2003","Kilowatt-hours, million","56.42",""
"Grenada","Electricity - Consumption by households","2002","Kilowatt-hours, million","52.75",""
"Grenada","Electricity - Consumption by households","2001","Kilowatt-hours, million","50.23",""
"Grenada","Electricity - Consumption by households","2000","Kilowatt-hours, million","45.93",""
"Grenada","Electricity - Consumption by households","1999","Kilowatt-hours, million","39.58",""
"Grenada","Electricity - Consumption by households","1998","Kilowatt-hours, million","37.6",""
"Grenada","Electricity - Consumption by households","1997","Kilowatt-hours, million","35",""
"Grenada","Electricity - Consumption by households","1996","Kilowatt-hours, million","32",""
"Grenada","Electricity - Consumption by households","1995","Kilowatt-hours, million","31",""
"Grenada","Electricity - Consumption by households","1994","Kilowatt-hours, million","51",""
"Grenada","Electricity - Consumption by households","1993","Kilowatt-hours, million","50",""
"Grenada","Electricity - Consumption by households","1992","Kilowatt-hours, million","48",""
"Grenada","Electricity - Consumption by households","1991","Kilowatt-hours, million","46",""
"Grenada","Electricity - Consumption by households","1990","Kilowatt-hours, million","39",""
"Grenada","Electricity - Gross demand","2014","Kilowatt-hours, million","194",""
"Grenada","Electricity - Gross demand","2013","Kilowatt-hours, million","190.6",""
"Grenada","Electricity - Gross demand","2012","Kilowatt-hours, million","192.96",""
"Grenada","Electricity - Gross demand","2011","Kilowatt-hours, million","196.78",""
"Grenada","Electricity - Gross demand","2010","Kilowatt-hours, million","201.38",""
"Grenada","Electricity - Gross demand","2009","Kilowatt-hours, million","195.4",""
"Grenada","Electricity - Gross demand","2008","Kilowatt-hours, million","181.69",""
"Grenada","Electricity - Gross demand","2007","Kilowatt-hours, million","172.16",""
"Grenada","Electricity - Gross demand","2006","Kilowatt-hours, million","160.83",""
"Grenada","Electricity - Gross demand","2005","Kilowatt-hours, million","140.92",""
"Grenada","Electricity - Gross demand","2004","Kilowatt-hours, million","130.22",""
"Grenada","Electricity - Gross demand","2003","Kilowatt-hours, million","152.82",""
"Grenada","Electricity - Gross demand","2002","Kilowatt-hours, million","144.74",""
"Grenada","Electricity - Gross demand","2001","Kilowatt-hours, million","138.73",""
"Grenada","Electricity - Gross demand","2000","Kilowatt-hours, million","127.79",""
"Grenada","Electricity - Gross demand","1999","Kilowatt-hours, million","113.26",""
"Grenada","Electricity - Gross demand","1998","Kilowatt-hours, million","102.78",""
"Grenada","Electricity - Gross demand","1997","Kilowatt-hours, million","99",""
"Grenada","Electricity - Gross demand","1996","Kilowatt-hours, million","91",""
"Grenada","Electricity - Gross demand","1995","Kilowatt-hours, million","84",""
"Grenada","Electricity - Gross demand","1994","Kilowatt-hours, million","78",""
"Grenada","Electricity - Gross demand","1993","Kilowatt-hours, million","63",""
"Grenada","Electricity - Gross demand","1992","Kilowatt-hours, million","61",""
"Grenada","Electricity - Gross demand","1991","Kilowatt-hours, million","58",""
"Grenada","Electricity - Gross demand","1990","Kilowatt-hours, million","53",""
"Guadeloupe","Electricity - net production","2014","Kilowatt-hours, million","1734",""
"Guadeloupe","Electricity - net production","2013","Kilowatt-hours, million","1729",""
"Guadeloupe","Electricity - net production","2012","Kilowatt-hours, million","1726",""
"Guadeloupe","Electricity - net production","2011","Kilowatt-hours, million","1692",""
"Guadeloupe","Electricity - net production","2010","Kilowatt-hours, million","1730",""
"Guadeloupe","Electricity - net production","2009","Kilowatt-hours, million","1628",""
"Guadeloupe","Electricity - net production","2008","Kilowatt-hours, million","1613",""
"Guadeloupe","Electricity - net production","2007","Kilowatt-hours, million","1610",""
"Guadeloupe","Electricity - net production","2006","Kilowatt-hours, million","1531",""
"Guadeloupe","Electricity - net production","2005","Kilowatt-hours, million","1501",""
"Guadeloupe","Electricity - net production","2004","Kilowatt-hours, million","1439","1"
"Guadeloupe","Electricity - net production","2003","Kilowatt-hours, million","1345","1"
"Guadeloupe","Electricity - net production","2002","Kilowatt-hours, million","1260","1"
"Guadeloupe","Electricity - net production","2001","Kilowatt-hours, million","1165",""
"Guadeloupe","Electricity - net production","2000","Kilowatt-hours, million","1160",""
"Guadeloupe","Electricity - net production","1999","Kilowatt-hours, million","1161",""
"Guadeloupe","Electricity - net production","1998","Kilowatt-hours, million","1158",""
"Guadeloupe","Electricity - net production","1997","Kilowatt-hours, million","1154",""
"Guadeloupe","Electricity - net production","1996","Kilowatt-hours, million","1071",""
"Guadeloupe","Electricity - net production","1995","Kilowatt-hours, million","1008",""
"Guadeloupe","Electricity - net production","1994","Kilowatt-hours, million","958",""
"Guadeloupe","Electricity - net production","1993","Kilowatt-hours, million","908",""
"Guadeloupe","Electricity - net production","1992","Kilowatt-hours, million","863",""
"Guadeloupe","Electricity - net production","1991","Kilowatt-hours, million","782",""
"Guadeloupe","Electricity - net production","1990","Kilowatt-hours, million","705",""
"Guadeloupe","Electricity - Consumption by households","2014","Kilowatt-hours, million","724",""
"Guadeloupe","Electricity - Consumption by households","2013","Kilowatt-hours, million","745",""
"Guadeloupe","Electricity - Consumption by households","2012","Kilowatt-hours, million","742",""
"Guadeloupe","Electricity - Consumption by households","2011","Kilowatt-hours, million","740","1"
"Guadeloupe","Electricity - Consumption by households","2010","Kilowatt-hours, million","740","1"
"Guadeloupe","Electricity - Consumption by households","2009","Kilowatt-hours, million","743","1"
"Guadeloupe","Electricity - Consumption by households","2008","Kilowatt-hours, million","735","1"
"Guadeloupe","Electricity - Consumption by households","2007","Kilowatt-hours, million","734","1"
"Guadeloupe","Electricity - Consumption by households","2006","Kilowatt-hours, million","699","1"
"Guadeloupe","Electricity - Consumption by households","2005","Kilowatt-hours, million","686","1"
"Guadeloupe","Electricity - Consumption by households","2004","Kilowatt-hours, million","656","1"
"Guadeloupe","Electricity - Consumption by households","2003","Kilowatt-hours, million","611","1"
"Guadeloupe","Electricity - Consumption by households","2002","Kilowatt-hours, million","570","1"
"Guadeloupe","Electricity - Consumption by households","2001","Kilowatt-hours, million","525","1"
"Guadeloupe","Electricity - Consumption by households","2000","Kilowatt-hours, million","523","1"
"Guadeloupe","Electricity - Consumption by households","1999","Kilowatt-hours, million","522","1"
"Guadeloupe","Electricity - Consumption by households","1998","Kilowatt-hours, million","522","1"
"Guadeloupe","Electricity - Consumption by households","1997","Kilowatt-hours, million","520","1"
"Guadeloupe","Electricity - Consumption by households","1996","Kilowatt-hours, million","480","1"
"Guadeloupe","Electricity - Consumption by households","1995","Kilowatt-hours, million","450","1"
"Guadeloupe","Electricity - Consumption by households","1994","Kilowatt-hours, million","426","1"
"Guadeloupe","Electricity - Consumption by households","1993","Kilowatt-hours, million","402","1"
"Guadeloupe","Electricity - Consumption by households","1992","Kilowatt-hours, million","380","1"
"Guadeloupe","Electricity - Consumption by households","1991","Kilowatt-hours, million","342","1"
"Guadeloupe","Electricity - Consumption by households","1990","Kilowatt-hours, million","305","1"
"Guadeloupe","Electricity - Gross demand","2014","Kilowatt-hours, million","1734",""
"Guadeloupe","Electricity - Gross demand","2013","Kilowatt-hours, million","1729",""
"Guadeloupe","Electricity - Gross demand","2012","Kilowatt-hours, million","1726",""
"Guadeloupe","Electricity - Gross demand","2011","Kilowatt-hours, million","1692",""
"Guadeloupe","Electricity - Gross demand","2010","Kilowatt-hours, million","1730",""
"Guadeloupe","Electricity - Gross demand","2009","Kilowatt-hours, million","1628",""
"Guadeloupe","Electricity - Gross demand","2008","Kilowatt-hours, million","1613",""
"Guadeloupe","Electricity - Gross demand","2007","Kilowatt-hours, million","1610",""
"Guadeloupe","Electricity - Gross demand","2006","Kilowatt-hours, million","1531",""
"Guadeloupe","Electricity - Gross demand","2005","Kilowatt-hours, million","1501",""
"Guadeloupe","Electricity - Gross demand","2004","Kilowatt-hours, million","1439","1"
"Guadeloupe","Electricity - Gross demand","2003","Kilowatt-hours, million","1345","1"
"Guadeloupe","Electricity - Gross demand","2002","Kilowatt-hours, million","1260","1"
"Guadeloupe","Electricity - Gross demand","2001","Kilowatt-hours, million","1165",""
"Guadeloupe","Electricity - Gross demand","2000","Kilowatt-hours, million","1160",""
"Guadeloupe","Electricity - Gross demand","1999","Kilowatt-hours, million","1161",""
"Guadeloupe","Electricity - Gross demand","1998","Kilowatt-hours, million","1158",""
"Guadeloupe","Electricity - Gross demand","1997","Kilowatt-hours, million","1154",""
"Guadeloupe","Electricity - Gross demand","1996","Kilowatt-hours, million","1071",""
"Guadeloupe","Electricity - Gross demand","1995","Kilowatt-hours, million","1008",""
"Guadeloupe","Electricity - Gross demand","1994","Kilowatt-hours, million","958",""
"Guadeloupe","Electricity - Gross demand","1993","Kilowatt-hours, million","908",""
"Guadeloupe","Electricity - Gross demand","1992","Kilowatt-hours, million","863",""
"Guadeloupe","Electricity - Gross demand","1991","Kilowatt-hours, million","782",""
"Guadeloupe","Electricity - Gross demand","1990","Kilowatt-hours, million","705",""
"Guam","Electricity - net production","2014","Kilowatt-hours, million","1663","1"
"Guam","Electricity - net production","2013","Kilowatt-hours, million","1650.2",""
"Guam","Electricity - net production","2012","Kilowatt-hours, million","1690","1"
"Guam","Electricity - net production","2011","Kilowatt-hours, million","1746","1"
"Guam","Electricity - net production","2010","Kilowatt-hours, million","1769.4",""
"Guam","Electricity - net production","2009","Kilowatt-hours, million","1762.9",""
"Guam","Electricity - net production","2008","Kilowatt-hours, million","1773.2",""
"Guam","Electricity - net production","2007","Kilowatt-hours, million","1773.9",""
"Guam","Electricity - net production","2006","Kilowatt-hours, million","1789.4",""
"Guam","Electricity - net production","2005","Kilowatt-hours, million","1793.7",""
"Guam","Electricity - net production","2004","Kilowatt-hours, million","1775",""
"Guam","Electricity - net production","2003","Kilowatt-hours, million","1683.9",""
"Guam","Electricity - net production","2002","Kilowatt-hours, million","1633.4",""
"Guam","Electricity - net production","2001","Kilowatt-hours, million","1849.5",""
"Guam","Electricity - net production","2000","Kilowatt-hours, million","1849.8",""
"Guam","Electricity - net production","1999","Kilowatt-hours, million","1814.1",""
"Guam","Electricity - net production","1998","Kilowatt-hours, million","1766",""
"Guam","Electricity - net production","1997","Kilowatt-hours, million","1745.5",""
"Guam","Electricity - net production","1996","Kilowatt-hours, million","1735",""
"Guam","Electricity - net production","1995","Kilowatt-hours, million","1618.7",""
"Guam","Electricity - net production","1994","Kilowatt-hours, million","1668.9",""
"Guam","Electricity - net production","1993","Kilowatt-hours, million","1579.3",""
"Guam","Electricity - net production","1992","Kilowatt-hours, million","1416.3",""
"Guam","Electricity - net production","1991","Kilowatt-hours, million","1393.5",""
"Guam","Electricity - net production","1990","Kilowatt-hours, million","1286.4",""
"Guam","Electricity - Consumption by households","2014","Kilowatt-hours, million","460","1"
"Guam","Electricity - Consumption by households","2013","Kilowatt-hours, million","456.7",""
"Guam","Electricity - Consumption by households","2012","Kilowatt-hours, million","459.5",""
"Guam","Electricity - Consumption by households","2011","Kilowatt-hours, million","487.2",""
"Guam","Electricity - Consumption by households","2010","Kilowatt-hours, million","487",""
"Guam","Electricity - Consumption by households","2009","Kilowatt-hours, million","471",""
"Guam","Electricity - Consumption by households","2008","Kilowatt-hours, million","471",""
"Guam","Electricity - Consumption by households","2007","Kilowatt-hours, million","486",""
"Guam","Electricity - Consumption by households","2006","Kilowatt-hours, million","508","1"
"Guam","Electricity - Consumption by households","2005","Kilowatt-hours, million","505","1"
"Guam","Electricity - Consumption by households","2004","Kilowatt-hours, million","495.6",""
"Guam","Electricity - Consumption by households","2003","Kilowatt-hours, million","461.5",""
"Guam","Electricity - Consumption by households","2002","Kilowatt-hours, million","498",""
"Guam","Electricity - Consumption by households","2001","Kilowatt-hours, million","534.3",""
"Guam","Electricity - Consumption by households","2000","Kilowatt-hours, million","539.6",""
"Guam","Electricity - Consumption by households","1999","Kilowatt-hours, million","551.6",""
"Guam","Electricity - Consumption by households","1998","Kilowatt-hours, million","487.2",""
"Guam","Electricity - Consumption by households","1997","Kilowatt-hours, million","492.8",""
"Guam","Electricity - Consumption by households","1996","Kilowatt-hours, million","509.9",""
"Guam","Electricity - Consumption by households","1995","Kilowatt-hours, million","463.9",""
"Guam","Electricity - Consumption by households","1994","Kilowatt-hours, million","465.2",""
"Guam","Electricity - Consumption by households","1993","Kilowatt-hours, million","435","1"
"Guam","Electricity - Consumption by households","1992","Kilowatt-hours, million","390","1"
"Guam","Electricity - Consumption by households","1991","Kilowatt-hours, million","380","1"
"Guam","Electricity - Consumption by households","1990","Kilowatt-hours, million","350","1"
"Guam","Electricity - Gross demand","2014","Kilowatt-hours, million","1663","1"
"Guam","Electricity - Gross demand","2013","Kilowatt-hours, million","1650.2",""
"Guam","Electricity - Gross demand","2012","Kilowatt-hours, million","1690","1"
"Guam","Electricity - Gross demand","2011","Kilowatt-hours, million","1746","1"
"Guam","Electricity - Gross demand","2010","Kilowatt-hours, million","1769.4",""
"Guam","Electricity - Gross demand","2009","Kilowatt-hours, million","1762.9",""
"Guam","Electricity - Gross demand","2008","Kilowatt-hours, million","1773.2",""
"Guam","Electricity - Gross demand","2007","Kilowatt-hours, million","1773.9",""
"Guam","Electricity - Gross demand","2006","Kilowatt-hours, million","1789.4",""
"Guam","Electricity - Gross demand","2005","Kilowatt-hours, million","1793.7",""
"Guam","Electricity - Gross demand","2004","Kilowatt-hours, million","1775",""
"Guam","Electricity - Gross demand","2003","Kilowatt-hours, million","1683.9",""
"Guam","Electricity - Gross demand","2002","Kilowatt-hours, million","1633.4",""
"Guam","Electricity - Gross demand","2001","Kilowatt-hours, million","1849.5",""
"Guam","Electricity - Gross demand","2000","Kilowatt-hours, million","1849.8",""
"Guam","Electricity - Gross demand","1999","Kilowatt-hours, million","1814.1",""
"Guam","Electricity - Gross demand","1998","Kilowatt-hours, million","1766",""
