"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Kuwait","Electricity - Consumption by households","2011","Kilowatt-hours, million","24180",""
"Kuwait","Electricity - Consumption by households","2010","Kilowatt-hours, million","24065",""
"Kuwait","Electricity - Consumption by households","2009","Kilowatt-hours, million","22369",""
"Kuwait","Electricity - Consumption by households","2008","Kilowatt-hours, million","21712",""
"Kuwait","Electricity - Consumption by households","2007","Kilowatt-hours, million","20441",""
"Kuwait","Electricity - Consumption by households","2006","Kilowatt-hours, million","19969",""
"Kuwait","Electricity - Consumption by households","2005","Kilowatt-hours, million","19186",""
"Kuwait","Electricity - Consumption by households","2004","Kilowatt-hours, million","17103",""
"Kuwait","Electricity - Consumption by households","2003","Kilowatt-hours, million","15881",""
"Kuwait","Electricity - Consumption by households","2002","Kilowatt-hours, million","15150",""
"Kuwait","Electricity - Consumption by households","2001","Kilowatt-hours, million","14280",""
"Kuwait","Electricity - Consumption by households","2000","Kilowatt-hours, million","13388",""
"Kyrgyzstan","Electricity - Consumption by households","2014","Kilowatt-hours, million","7705",""
"Kyrgyzstan","Electricity - Consumption by households","2013","Kilowatt-hours, million","5529",""
"Kyrgyzstan","Electricity - Consumption by households","2012","Kilowatt-hours, million","5219",""
"Kyrgyzstan","Electricity - Consumption by households","2011","Kilowatt-hours, million","4546",""
"Kyrgyzstan","Electricity - Consumption by households","2010","Kilowatt-hours, million","3471",""
"Kyrgyzstan","Electricity - Consumption by households","2009","Kilowatt-hours, million","3073",""
"Kyrgyzstan","Electricity - Consumption by households","2008","Kilowatt-hours, million","3113",""
"Kyrgyzstan","Electricity - Consumption by households","2007","Kilowatt-hours, million","3342",""
"Kyrgyzstan","Electricity - Consumption by households","2006","Kilowatt-hours, million","3257",""
"Kyrgyzstan","Electricity - Consumption by households","2005","Kilowatt-hours, million","2949",""
"Kyrgyzstan","Electricity - Consumption by households","2004","Kilowatt-hours, million","2490",""
"Kyrgyzstan","Electricity - Consumption by households","2003","Kilowatt-hours, million","2415",""
"Kyrgyzstan","Electricity - Consumption by households","2002","Kilowatt-hours, million","1719",""
"Kyrgyzstan","Electricity - Consumption by households","2001","Kilowatt-hours, million","1814",""
"Kyrgyzstan","Electricity - Consumption by households","2000","Kilowatt-hours, million","2351",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2014","Kilowatt-hours, million","1424",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2013","Kilowatt-hours, million","1278",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2012","Kilowatt-hours, million","1160",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2011","Kilowatt-hours, million","1004.074",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2010","Kilowatt-hours, million","942.641",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2009","Kilowatt-hours, million","813.58",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2008","Kilowatt-hours, million","706.7363",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2007","Kilowatt-hours, million","642.4905",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2006","Kilowatt-hours, million","565.2414",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2005","Kilowatt-hours, million","510.6001",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2004","Kilowatt-hours, million","455.2573",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2003","Kilowatt-hours, million","454.4783",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2002","Kilowatt-hours, million","394.5578",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2001","Kilowatt-hours, million","371.4107",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2000","Kilowatt-hours, million","324.6938",""
"Latvia","Electricity - Consumption by households","2014","Kilowatt-hours, million","1747",""
"Latvia","Electricity - Consumption by households","2013","Kilowatt-hours, million","1783",""
"Latvia","Electricity - Consumption by households","2012","Kilowatt-hours, million","1776",""
"Latvia","Electricity - Consumption by households","2011","Kilowatt-hours, million","1772",""
"Latvia","Electricity - Consumption by households","2010","Kilowatt-hours, million","1938",""
"Latvia","Electricity - Consumption by households","2009","Kilowatt-hours, million","2000",""
"Latvia","Electricity - Consumption by households","2008","Kilowatt-hours, million","2031",""
"Latvia","Electricity - Consumption by households","2007","Kilowatt-hours, million","1794",""
"Latvia","Electricity - Consumption by households","2006","Kilowatt-hours, million","1728",""
"Latvia","Electricity - Consumption by households","2005","Kilowatt-hours, million","1572",""
"Latvia","Electricity - Consumption by households","2004","Kilowatt-hours, million","1467",""
"Latvia","Electricity - Consumption by households","2003","Kilowatt-hours, million","1421",""
"Latvia","Electricity - Consumption by households","2002","Kilowatt-hours, million","1317",""
"Latvia","Electricity - Consumption by households","2001","Kilowatt-hours, million","1239",""
"Latvia","Electricity - Consumption by households","2000","Kilowatt-hours, million","1189",""
"Lebanon","Electricity - Consumption by households","2014","Kilowatt-hours, million","6180",""
"Lebanon","Electricity - Consumption by households","2013","Kilowatt-hours, million","6236",""
"Lebanon","Electricity - Consumption by households","2012","Kilowatt-hours, million","5252",""
"Lebanon","Electricity - Consumption by households","2011","Kilowatt-hours, million","5847",""
"Lebanon","Electricity - Consumption by households","2010","Kilowatt-hours, million","5752",""
"Lebanon","Electricity - Consumption by households","2009","Kilowatt-hours, million","5009",""
"Lebanon","Electricity - Consumption by households","2008","Kilowatt-hours, million","4649",""
"Lebanon","Electricity - Consumption by households","2007","Kilowatt-hours, million","4370",""
"Lebanon","Electricity - Consumption by households","2006","Kilowatt-hours, million","4196",""
"Lebanon","Electricity - Consumption by households","2005","Kilowatt-hours, million","4309",""
"Lebanon","Electricity - Consumption by households","2004","Kilowatt-hours, million","4245",""
"Lebanon","Electricity - Consumption by households","2003","Kilowatt-hours, million","4229",""
"Lebanon","Electricity - Consumption by households","2002","Kilowatt-hours, million","4088",""
"Lebanon","Electricity - Consumption by households","2001","Kilowatt-hours, million","3818",""
"Lebanon","Electricity - Consumption by households","2000","Kilowatt-hours, million","3724",""
"Lesotho","Electricity - Consumption by households","2014","Kilowatt-hours, million","250","1"
"Lesotho","Electricity - Consumption by households","2013","Kilowatt-hours, million","249.7",""
"Lesotho","Electricity - Consumption by households","2012","Kilowatt-hours, million","231.6",""
"Lesotho","Electricity - Consumption by households","2011","Kilowatt-hours, million","215.2",""
"Lesotho","Electricity - Consumption by households","2010","Kilowatt-hours, million","175",""
"Lesotho","Electricity - Consumption by households","2009","Kilowatt-hours, million","161.7",""
"Lesotho","Electricity - Consumption by households","2008","Kilowatt-hours, million","145.9",""
"Lesotho","Electricity - Consumption by households","2007","Kilowatt-hours, million","126.5",""
"Lesotho","Electricity - Consumption by households","2006","Kilowatt-hours, million","106.5",""
"Lesotho","Electricity - Consumption by households","2005","Kilowatt-hours, million","101.6",""
"Lesotho","Electricity - Consumption by households","2004","Kilowatt-hours, million","93.5",""
"Lesotho","Electricity - Consumption by households","2003","Kilowatt-hours, million","99.3",""
"Lesotho","Electricity - Consumption by households","2002","Kilowatt-hours, million","97","1"
"Lesotho","Electricity - Consumption by households","2001","Kilowatt-hours, million","94","1"
"Lesotho","Electricity - Consumption by households","2000","Kilowatt-hours, million","90","1"
"Libya","Electricity - Consumption by households","2014","Kilowatt-hours, million","4288",""
"Libya","Electricity - Consumption by households","2013","Kilowatt-hours, million","5488",""
"Libya","Electricity - Consumption by households","2012","Kilowatt-hours, million","4651",""
"Libya","Electricity - Consumption by households","2011","Kilowatt-hours, million","5129",""
"Libya","Electricity - Consumption by households","2010","Kilowatt-hours, million","6423",""
"Libya","Electricity - Consumption by households","2009","Kilowatt-hours, million","6261",""
"Libya","Electricity - Consumption by households","2008","Kilowatt-hours, million","5222",""
"Libya","Electricity - Consumption by households","2007","Kilowatt-hours, million","7084",""
"Libya","Electricity - Consumption by households","2006","Kilowatt-hours, million","8047",""
"Libya","Electricity - Consumption by households","2005","Kilowatt-hours, million","7082",""
"Libya","Electricity - Consumption by households","2004","Kilowatt-hours, million","4037",""
"Libya","Electricity - Consumption by households","2003","Kilowatt-hours, million","3735",""
"Libya","Electricity - Consumption by households","2002","Kilowatt-hours, million","3598",""
"Libya","Electricity - Consumption by households","2001","Kilowatt-hours, million","6708",""
"Libya","Electricity - Consumption by households","2000","Kilowatt-hours, million","5965",""
"Lithuania","Electricity - Consumption by households","2014","Kilowatt-hours, million","2656",""
"Lithuania","Electricity - Consumption by households","2013","Kilowatt-hours, million","2591",""
"Lithuania","Electricity - Consumption by households","2012","Kilowatt-hours, million","2642",""
"Lithuania","Electricity - Consumption by households","2011","Kilowatt-hours, million","2618",""
"Lithuania","Electricity - Consumption by households","2010","Kilowatt-hours, million","2590",""
"Lithuania","Electricity - Consumption by households","2009","Kilowatt-hours, million","2725",""
"Lithuania","Electricity - Consumption by households","2008","Kilowatt-hours, million","2730",""
"Lithuania","Electricity - Consumption by households","2007","Kilowatt-hours, million","2489",""
"Lithuania","Electricity - Consumption by households","2006","Kilowatt-hours, million","2350",""
"Lithuania","Electricity - Consumption by households","2005","Kilowatt-hours, million","2141",""
"Lithuania","Electricity - Consumption by households","2004","Kilowatt-hours, million","2066",""
"Lithuania","Electricity - Consumption by households","2003","Kilowatt-hours, million","1895",""
"Lithuania","Electricity - Consumption by households","2002","Kilowatt-hours, million","1811",""
"Lithuania","Electricity - Consumption by households","2001","Kilowatt-hours, million","1818",""
"Lithuania","Electricity - Consumption by households","2000","Kilowatt-hours, million","1767",""
"Luxembourg","Electricity - Consumption by households","2014","Kilowatt-hours, million","942",""
"Luxembourg","Electricity - Consumption by households","2013","Kilowatt-hours, million","877",""
"Luxembourg","Electricity - Consumption by households","2012","Kilowatt-hours, million","917",""
"Luxembourg","Electricity - Consumption by households","2011","Kilowatt-hours, million","852",""
"Luxembourg","Electricity - Consumption by households","2010","Kilowatt-hours, million","815",""
"Luxembourg","Electricity - Consumption by households","2009","Kilowatt-hours, million","904",""
"Luxembourg","Electricity - Consumption by households","2008","Kilowatt-hours, million","776",""
"Luxembourg","Electricity - Consumption by households","2007","Kilowatt-hours, million","844",""
"Luxembourg","Electricity - Consumption by households","2006","Kilowatt-hours, million","831",""
"Luxembourg","Electricity - Consumption by households","2005","Kilowatt-hours, million","845",""
"Luxembourg","Electricity - Consumption by households","2004","Kilowatt-hours, million","839",""
"Luxembourg","Electricity - Consumption by households","2003","Kilowatt-hours, million","822",""
"Luxembourg","Electricity - Consumption by households","2002","Kilowatt-hours, million","808",""
"Luxembourg","Electricity - Consumption by households","2001","Kilowatt-hours, million","801",""
"Luxembourg","Electricity - Consumption by households","2000","Kilowatt-hours, million","792",""
"Madagascar","Electricity - Consumption by households","2014","Kilowatt-hours, million","554.87",""
"Madagascar","Electricity - Consumption by households","2013","Kilowatt-hours, million","536.061",""
"Madagascar","Electricity - Consumption by households","2012","Kilowatt-hours, million","512.631",""
"Madagascar","Electricity - Consumption by households","2011","Kilowatt-hours, million","483.228",""
"Madagascar","Electricity - Consumption by households","2010","Kilowatt-hours, million","456.822",""
"Madagascar","Electricity - Consumption by households","2009","Kilowatt-hours, million","419.19",""
"Madagascar","Electricity - Consumption by households","2008","Kilowatt-hours, million","433.806",""
"Madagascar","Electricity - Consumption by households","2007","Kilowatt-hours, million","400.662",""
"Madagascar","Electricity - Consumption by households","2006","Kilowatt-hours, million","392.21",""
"Madagascar","Electricity - Consumption by households","2005","Kilowatt-hours, million","375.829",""
"Madagascar","Electricity - Consumption by households","2004","Kilowatt-hours, million","371.798",""
"Madagascar","Electricity - Consumption by households","2003","Kilowatt-hours, million","328.11",""
"Madagascar","Electricity - Consumption by households","2002","Kilowatt-hours, million","298.379",""
"Madagascar","Electricity - Consumption by households","2001","Kilowatt-hours, million","298.184",""
"Madagascar","Electricity - Consumption by households","2000","Kilowatt-hours, million","281.252",""
"Malawi","Electricity - Consumption by households","2014","Kilowatt-hours, million","550","1"
"Malawi","Electricity - Consumption by households","2013","Kilowatt-hours, million","520","1"
"Malawi","Electricity - Consumption by households","2012","Kilowatt-hours, million","488.4",""
"Malawi","Electricity - Consumption by households","2011","Kilowatt-hours, million","600",""
"Malawi","Electricity - Consumption by households","2010","Kilowatt-hours, million","581.5",""
"Malawi","Electricity - Consumption by households","2009","Kilowatt-hours, million","508.3",""
"Malawi","Electricity - Consumption by households","2008","Kilowatt-hours, million","479.7",""
"Malawi","Electricity - Consumption by households","2007","Kilowatt-hours, million","449.2",""
"Malawi","Electricity - Consumption by households","2006","Kilowatt-hours, million","436.9",""
"Malawi","Electricity - Consumption by households","2005","Kilowatt-hours, million","404.3",""
"Malawi","Electricity - Consumption by households","2004","Kilowatt-hours, million","361.6",""
"Malawi","Electricity - Consumption by households","2003","Kilowatt-hours, million","311.1",""
"Malawi","Electricity - Consumption by households","2002","Kilowatt-hours, million","301.4",""
"Malawi","Electricity - Consumption by households","2001","Kilowatt-hours, million","282.5",""
"Malawi","Electricity - Consumption by households","2000","Kilowatt-hours, million","315",""
"Malaysia","Electricity - Consumption by households","2014","Kilowatt-hours, million","27266",""
"Malaysia","Electricity - Consumption by households","2013","Kilowatt-hours, million","26288",""
"Malaysia","Electricity - Consumption by households","2012","Kilowatt-hours, million","24709",""
"Malaysia","Electricity - Consumption by households","2011","Kilowatt-hours, million","22944",""
"Malaysia","Electricity - Consumption by households","2010","Kilowatt-hours, million","22527",""
"Malaysia","Electricity - Consumption by households","2009","Kilowatt-hours, million","20837",""
"Malaysia","Electricity - Consumption by households","2008","Kilowatt-hours, million","19386",""
"Malaysia","Electricity - Consumption by households","2007","Kilowatt-hours, million","18569",""
"Malaysia","Electricity - Consumption by households","2006","Kilowatt-hours, million","17143",""
"Malaysia","Electricity - Consumption by households","2005","Kilowatt-hours, million","16213",""
"Malaysia","Electricity - Consumption by households","2004","Kilowatt-hours, million","15339.97",""
"Malaysia","Electricity - Consumption by households","2003","Kilowatt-hours, million","14505",""
"Malaysia","Electricity - Consumption by households","2002","Kilowatt-hours, million","13493",""
"Malaysia","Electricity - Consumption by households","2001","Kilowatt-hours, million","12564",""
"Malaysia","Electricity - Consumption by households","2000","Kilowatt-hours, million","11332",""
"Maldives","Electricity - Consumption by households","2014","Kilowatt-hours, million","150","1"
"Maldives","Electricity - Consumption by households","2013","Kilowatt-hours, million","140","1"
"Maldives","Electricity - Consumption by households","2012","Kilowatt-hours, million","137.5","1"
"Maldives","Electricity - Consumption by households","2011","Kilowatt-hours, million","122.2","1"
"Maldives","Electricity - Consumption by households","2010","Kilowatt-hours, million","111","1"
"Maldives","Electricity - Consumption by households","2009","Kilowatt-hours, million","137","1"
"Maldives","Electricity - Consumption by households","2008","Kilowatt-hours, million","114","1"
"Maldives","Electricity - Consumption by households","2007","Kilowatt-hours, million","102",""
"Maldives","Electricity - Consumption by households","2006","Kilowatt-hours, million","89",""
"Maldives","Electricity - Consumption by households","2005","Kilowatt-hours, million","75","1"
"Maldives","Electricity - Consumption by households","2004","Kilowatt-hours, million","67",""
"Maldives","Electricity - Consumption by households","2003","Kilowatt-hours, million","60",""
"Maldives","Electricity - Consumption by households","2002","Kilowatt-hours, million","55",""
"Maldives","Electricity - Consumption by households","2001","Kilowatt-hours, million","51",""
"Maldives","Electricity - Consumption by households","2000","Kilowatt-hours, million","44",""
"Mali","Electricity - Consumption by households","2014","Kilowatt-hours, million","250","1"
"Mali","Electricity - Consumption by households","2013","Kilowatt-hours, million","234",""
"Mali","Electricity - Consumption by households","2012","Kilowatt-hours, million","210","1"
"Mali","Electricity - Consumption by households","2011","Kilowatt-hours, million","200","1"
"Mali","Electricity - Consumption by households","2010","Kilowatt-hours, million","190","1"
"Mali","Electricity - Consumption by households","2009","Kilowatt-hours, million","180","1"
"Mali","Electricity - Consumption by households","2008","Kilowatt-hours, million","171","1"
"Mali","Electricity - Consumption by households","2007","Kilowatt-hours, million","167","1"
"Mali","Electricity - Consumption by households","2006","Kilowatt-hours, million","160","1"
"Mali","Electricity - Consumption by households","2005","Kilowatt-hours, million","118","1"
"Mali","Electricity - Consumption by households","2004","Kilowatt-hours, million","123","1"
"Mali","Electricity - Consumption by households","2003","Kilowatt-hours, million","105","1"
"Mali","Electricity - Consumption by households","2002","Kilowatt-hours, million","120","1"
"Mali","Electricity - Consumption by households","2001","Kilowatt-hours, million","142","1"
"Mali","Electricity - Consumption by households","2000","Kilowatt-hours, million","110","1"
"Malta","Electricity - Consumption by households","2014","Kilowatt-hours, million","640",""
"Malta","Electricity - Consumption by households","2013","Kilowatt-hours, million","622",""
"Malta","Electricity - Consumption by households","2012","Kilowatt-hours, million","621",""
"Malta","Electricity - Consumption by households","2011","Kilowatt-hours, million","597",""
"Malta","Electricity - Consumption by households","2010","Kilowatt-hours, million","590",""
"Malta","Electricity - Consumption by households","2009","Kilowatt-hours, million","570",""
"Malta","Electricity - Consumption by households","2008","Kilowatt-hours, million","645",""
"Malta","Electricity - Consumption by households","2007","Kilowatt-hours, million","658",""
"Malta","Electricity - Consumption by households","2006","Kilowatt-hours, million","659",""
"Malta","Electricity - Consumption by households","2005","Kilowatt-hours, million","623",""
"Malta","Electricity - Consumption by households","2004","Kilowatt-hours, million","615",""
"Malta","Electricity - Consumption by households","2003","Kilowatt-hours, million","629",""
"Malta","Electricity - Consumption by households","2002","Kilowatt-hours, million","570",""
"Malta","Electricity - Consumption by households","2001","Kilowatt-hours, million","540",""
"Malta","Electricity - Consumption by households","2000","Kilowatt-hours, million","559",""
"Martinique","Electricity - Consumption by households","2014","Kilowatt-hours, million","485.436","1"
"Martinique","Electricity - Consumption by households","2013","Kilowatt-hours, million","485.436","1"
"Martinique","Electricity - Consumption by households","2012","Kilowatt-hours, million","489.932","1"
"Martinique","Electricity - Consumption by households","2011","Kilowatt-hours, million","486.192","1"
"Martinique","Electricity - Consumption by households","2010","Kilowatt-hours, million","497.7","1"
"Martinique","Electricity - Consumption by households","2009","Kilowatt-hours, million","486.4","1"
"Martinique","Electricity - Consumption by households","2008","Kilowatt-hours, million","489.28","1"
"Martinique","Electricity - Consumption by households","2007","Kilowatt-hours, million","434.88","1"
"Martinique","Electricity - Consumption by households","2006","Kilowatt-hours, million","427.2","1"
"Martinique","Electricity - Consumption by households","2005","Kilowatt-hours, million","417.6","1"
"Martinique","Electricity - Consumption by households","2004","Kilowatt-hours, million","444",""
"Martinique","Electricity - Consumption by households","2003","Kilowatt-hours, million","420",""
"Martinique","Electricity - Consumption by households","2002","Kilowatt-hours, million","382",""
"Martinique","Electricity - Consumption by households","2001","Kilowatt-hours, million","374",""
"Martinique","Electricity - Consumption by households","2000","Kilowatt-hours, million","355","1"
"Mauritania","Electricity - Consumption by households","2014","Kilowatt-hours, million","236",""
"Mauritania","Electricity - Consumption by households","2013","Kilowatt-hours, million","314.8",""
"Mauritania","Electricity - Consumption by households","2012","Kilowatt-hours, million","289.2",""
"Mauritania","Electricity - Consumption by households","2011","Kilowatt-hours, million","246.7",""
"Mauritania","Electricity - Consumption by households","2010","Kilowatt-hours, million","217.7",""
"Mauritania","Electricity - Consumption by households","2009","Kilowatt-hours, million","206.1",""
"Mauritania","Electricity - Consumption by households","2008","Kilowatt-hours, million","208.1",""
"Mauritania","Electricity - Consumption by households","2007","Kilowatt-hours, million","175.2",""
"Mauritania","Electricity - Consumption by households","2006","Kilowatt-hours, million","165.6",""
"Mauritania","Electricity - Consumption by households","2005","Kilowatt-hours, million","153.2",""
"Mauritania","Electricity - Consumption by households","2004","Kilowatt-hours, million","140.6",""
"Mauritania","Electricity - Consumption by households","2003","Kilowatt-hours, million","137.41",""
"Mauritania","Electricity - Consumption by households","2002","Kilowatt-hours, million","126.66",""
"Mauritania","Electricity - Consumption by households","2001","Kilowatt-hours, million","102.25",""
"Mauritania","Electricity - Consumption by households","2000","Kilowatt-hours, million","96.48",""
"Mauritius","Electricity - Consumption by households","2014","Kilowatt-hours, million","806.5",""
"Mauritius","Electricity - Consumption by households","2013","Kilowatt-hours, million","781",""
"Mauritius","Electricity - Consumption by households","2012","Kilowatt-hours, million","753",""
"Mauritius","Electricity - Consumption by households","2011","Kilowatt-hours, million","725",""
"Mauritius","Electricity - Consumption by households","2010","Kilowatt-hours, million","711",""
"Mauritius","Electricity - Consumption by households","2009","Kilowatt-hours, million","680",""
"Mauritius","Electricity - Consumption by households","2008","Kilowatt-hours, million","652",""
"Mauritius","Electricity - Consumption by households","2007","Kilowatt-hours, million","643",""
"Mauritius","Electricity - Consumption by households","2006","Kilowatt-hours, million","618",""
"Mauritius","Electricity - Consumption by households","2005","Kilowatt-hours, million","608",""
"Mauritius","Electricity - Consumption by households","2004","Kilowatt-hours, million","575",""
"Mauritius","Electricity - Consumption by households","2003","Kilowatt-hours, million","565",""
"Mauritius","Electricity - Consumption by households","2002","Kilowatt-hours, million","533","1"
"Mauritius","Electricity - Consumption by households","2001","Kilowatt-hours, million","523",""
"Mauritius","Electricity - Consumption by households","2000","Kilowatt-hours, million","492",""
"Mayotte","Electricity - Consumption by households","2014","Kilowatt-hours, million","190",""
"Mayotte","Electricity - Consumption by households","2013","Kilowatt-hours, million","180.4",""
"Mayotte","Electricity - Consumption by households","2012","Kilowatt-hours, million","167.4",""
"Mayotte","Electricity - Consumption by households","2011","Kilowatt-hours, million","145.7",""
"Mayotte","Electricity - Consumption by households","2010","Kilowatt-hours, million","142.5",""
"Mayotte","Electricity - Consumption by households","2009","Kilowatt-hours, million","157",""
"Mayotte","Electricity - Consumption by households","2008","Kilowatt-hours, million","132.8",""
"Mayotte","Electricity - Consumption by households","2007","Kilowatt-hours, million","121.1",""
"Mayotte","Electricity - Consumption by households","2006","Kilowatt-hours, million","110.9",""
"Mayotte","Electricity - Consumption by households","2005","Kilowatt-hours, million","102.6",""
"Mayotte","Electricity - Consumption by households","2004","Kilowatt-hours, million","92","1"
"Mayotte","Electricity - Consumption by households","2003","Kilowatt-hours, million","83","1"
"Mayotte","Electricity - Consumption by households","2002","Kilowatt-hours, million","75",""
"Mayotte","Electricity - Consumption by households","2001","Kilowatt-hours, million","64","1"
"Mayotte","Electricity - Consumption by households","2000","Kilowatt-hours, million","54","1"
"Mexico","Electricity - Consumption by households","2014","Kilowatt-hours, million","53914",""
"Mexico","Electricity - Consumption by households","2013","Kilowatt-hours, million","52370",""
"Mexico","Electricity - Consumption by households","2012","Kilowatt-hours, million","52030",""
"Mexico","Electricity - Consumption by households","2011","Kilowatt-hours, million","51771",""
"Mexico","Electricity - Consumption by households","2010","Kilowatt-hours, million","48700",""
"Mexico","Electricity - Consumption by households","2009","Kilowatt-hours, million","48540",""
"Mexico","Electricity - Consumption by households","2008","Kilowatt-hours, million","47451",""
"Mexico","Electricity - Consumption by households","2007","Kilowatt-hours, million","45835",""
"Mexico","Electricity - Consumption by households","2006","Kilowatt-hours, million","42531",""
"Mexico","Electricity - Consumption by households","2005","Kilowatt-hours, million","42531",""
"Mexico","Electricity - Consumption by households","2004","Kilowatt-hours, million","40733",""
"Mexico","Electricity - Consumption by households","2003","Kilowatt-hours, million","39861",""
"Mexico","Electricity - Consumption by households","2002","Kilowatt-hours, million","39032",""
"Mexico","Electricity - Consumption by households","2001","Kilowatt-hours, million","38344",""
"Mexico","Electricity - Consumption by households","2000","Kilowatt-hours, million","36128",""
"Micronesia (Fed. States of)","Electricity - Consumption by households","2014","Kilowatt-hours, million","25","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2013","Kilowatt-hours, million","25","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2012","Kilowatt-hours, million","24","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2011","Kilowatt-hours, million","24","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2010","Kilowatt-hours, million","23","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2009","Kilowatt-hours, million","24","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2008","Kilowatt-hours, million","23","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2007","Kilowatt-hours, million","23","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2006","Kilowatt-hours, million","22","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2005","Kilowatt-hours, million","25","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2004","Kilowatt-hours, million","33","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2003","Kilowatt-hours, million","35","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2002","Kilowatt-hours, million","34","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2001","Kilowatt-hours, million","31","1"
"Micronesia (Fed. States of)","Electricity - Consumption by households","2000","Kilowatt-hours, million","31","1"
"Mongolia","Electricity - Consumption by households","2014","Kilowatt-hours, million","1251.4",""
"Mongolia","Electricity - Consumption by households","2013","Kilowatt-hours, million","1139.2",""
"Mongolia","Electricity - Consumption by households","2012","Kilowatt-hours, million","906.7",""
"Mongolia","Electricity - Consumption by households","2011","Kilowatt-hours, million","829.5",""
"Mongolia","Electricity - Consumption by households","2010","Kilowatt-hours, million","1139.2",""
"Mongolia","Electricity - Consumption by households","2009","Kilowatt-hours, million","906.7",""
"Mongolia","Electricity - Consumption by households","2008","Kilowatt-hours, million","742",""
"Mongolia","Electricity - Consumption by households","2007","Kilowatt-hours, million","695",""
"Mongolia","Electricity - Consumption by households","2006","Kilowatt-hours, million","629",""
"Mongolia","Electricity - Consumption by households","2005","Kilowatt-hours, million","609",""
"Mongolia","Electricity - Consumption by households","2004","Kilowatt-hours, million","568",""
"Mongolia","Electricity - Consumption by households","2003","Kilowatt-hours, million","526",""
"Mongolia","Electricity - Consumption by households","2002","Kilowatt-hours, million","727",""
"Mongolia","Electricity - Consumption by households","2001","Kilowatt-hours, million","476","1"
"Mongolia","Electricity - Consumption by households","2000","Kilowatt-hours, million","305","1"
"Montenegro","Electricity - Consumption by households","2014","Kilowatt-hours, million","1182",""
"Montenegro","Electricity - Consumption by households","2013","Kilowatt-hours, million","1277",""
"Montenegro","Electricity - Consumption by households","2012","Kilowatt-hours, million","1310",""
"Montenegro","Electricity - Consumption by households","2011","Kilowatt-hours, million","1200",""
"Montenegro","Electricity - Consumption by households","2010","Kilowatt-hours, million","1280",""
"Montenegro","Electricity - Consumption by households","2009","Kilowatt-hours, million","1268",""
"Montenegro","Electricity - Consumption by households","2008","Kilowatt-hours, million","1178",""
"Montenegro","Electricity - Consumption by households","2007","Kilowatt-hours, million","1128",""
"Montenegro","Electricity - Consumption by households","2006","Kilowatt-hours, million","1097",""
"Montenegro","Electricity - Consumption by households","2005","Kilowatt-hours, million","1109",""
"Montserrat","Electricity - Consumption by households","2014","Kilowatt-hours, million","5.343",""
"Montserrat","Electricity - Consumption by households","2013","Kilowatt-hours, million","5.628",""
"Montserrat","Electricity - Consumption by households","2012","Kilowatt-hours, million","5.455",""
"Montserrat","Electricity - Consumption by households","2011","Kilowatt-hours, million","5.392",""
"Montserrat","Electricity - Consumption by households","2010","Kilowatt-hours, million","5","1"
"Montserrat","Electricity - Consumption by households","2009","Kilowatt-hours, million","5","1"
"Montserrat","Electricity - Consumption by households","2008","Kilowatt-hours, million","5","1"
"Montserrat","Electricity - Consumption by households","2007","Kilowatt-hours, million","5","1"
"Montserrat","Electricity - Consumption by households","2006","Kilowatt-hours, million","5","1"
"Montserrat","Electricity - Consumption by households","2005","Kilowatt-hours, million","5","1"
"Montserrat","Electricity - Consumption by households","2004","Kilowatt-hours, million","5","1"
"Montserrat","Electricity - Consumption by households","2003","Kilowatt-hours, million","9","1"
"Montserrat","Electricity - Consumption by households","2002","Kilowatt-hours, million","4","1"
"Montserrat","Electricity - Consumption by households","2001","Kilowatt-hours, million","3","1"
"Montserrat","Electricity - Consumption by households","2000","Kilowatt-hours, million","3","1"
