"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Kuwait","Electricity - Consumption by households","1992","Kilowatt-hours, million","5000","1"
"Kuwait","Electricity - Consumption by households","1991","Kilowatt-hours, million","4000","1"
"Kuwait","Electricity - Consumption by households","1990","Kilowatt-hours, million","9400","1"
"Kyrgyzstan","Electricity - Consumption by households","2014","Kilowatt-hours, million","7705",""
"Kyrgyzstan","Electricity - Consumption by households","2013","Kilowatt-hours, million","5529",""
"Kyrgyzstan","Electricity - Consumption by households","2012","Kilowatt-hours, million","5219",""
"Kyrgyzstan","Electricity - Consumption by households","2011","Kilowatt-hours, million","4546",""
"Kyrgyzstan","Electricity - Consumption by households","2010","Kilowatt-hours, million","3471",""
"Kyrgyzstan","Electricity - Consumption by households","2009","Kilowatt-hours, million","3073",""
"Kyrgyzstan","Electricity - Consumption by households","2008","Kilowatt-hours, million","3113",""
"Kyrgyzstan","Electricity - Consumption by households","2007","Kilowatt-hours, million","3342",""
"Kyrgyzstan","Electricity - Consumption by households","2006","Kilowatt-hours, million","3257",""
"Kyrgyzstan","Electricity - Consumption by households","2005","Kilowatt-hours, million","2949",""
"Kyrgyzstan","Electricity - Consumption by households","2004","Kilowatt-hours, million","2490",""
"Kyrgyzstan","Electricity - Consumption by households","2003","Kilowatt-hours, million","2415",""
"Kyrgyzstan","Electricity - Consumption by households","2002","Kilowatt-hours, million","1719",""
"Kyrgyzstan","Electricity - Consumption by households","2001","Kilowatt-hours, million","1814",""
"Kyrgyzstan","Electricity - Consumption by households","2000","Kilowatt-hours, million","2351",""
"Kyrgyzstan","Electricity - Consumption by households","1999","Kilowatt-hours, million","1943",""
"Kyrgyzstan","Electricity - Consumption by households","1998","Kilowatt-hours, million","1608",""
"Kyrgyzstan","Electricity - Consumption by households","1997","Kilowatt-hours, million","1585",""
"Kyrgyzstan","Electricity - Consumption by households","1996","Kilowatt-hours, million","1701",""
"Kyrgyzstan","Electricity - Consumption by households","1995","Kilowatt-hours, million","1910",""
"Kyrgyzstan","Electricity - Consumption by households","1994","Kilowatt-hours, million","1876",""
"Kyrgyzstan","Electricity - Consumption by households","1993","Kilowatt-hours, million","2546",""
"Kyrgyzstan","Electricity - Consumption by households","1992","Kilowatt-hours, million","1687",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2014","Kilowatt-hours, million","1424",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2013","Kilowatt-hours, million","1278",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2012","Kilowatt-hours, million","1160",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2011","Kilowatt-hours, million","1004.074",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2010","Kilowatt-hours, million","942.641",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2009","Kilowatt-hours, million","813.58",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2008","Kilowatt-hours, million","706.7363",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2007","Kilowatt-hours, million","642.4905",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2006","Kilowatt-hours, million","565.2414",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2005","Kilowatt-hours, million","510.6001",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2004","Kilowatt-hours, million","455.2573",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2003","Kilowatt-hours, million","454.4783",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2002","Kilowatt-hours, million","394.5578",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2001","Kilowatt-hours, million","371.4107",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","2000","Kilowatt-hours, million","324.6938",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1999","Kilowatt-hours, million","285.0532",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1998","Kilowatt-hours, million","252.2181",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1997","Kilowatt-hours, million","218.2867",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1996","Kilowatt-hours, million","192.6388",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1995","Kilowatt-hours, million","170.1908",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1994","Kilowatt-hours, million","144.9752",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1993","Kilowatt-hours, million","135.2636",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1992","Kilowatt-hours, million","119.5406",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1991","Kilowatt-hours, million","107.2819",""
"Lao People's Dem. Rep.","Electricity - Consumption by households","1990","Kilowatt-hours, million","77.6292",""
"Latvia","Electricity - Consumption by households","2014","Kilowatt-hours, million","1747",""
"Latvia","Electricity - Consumption by households","2013","Kilowatt-hours, million","1783",""
"Latvia","Electricity - Consumption by households","2012","Kilowatt-hours, million","1776",""
"Latvia","Electricity - Consumption by households","2011","Kilowatt-hours, million","1772",""
"Latvia","Electricity - Consumption by households","2010","Kilowatt-hours, million","1938",""
"Latvia","Electricity - Consumption by households","2009","Kilowatt-hours, million","2000",""
"Latvia","Electricity - Consumption by households","2008","Kilowatt-hours, million","2031",""
"Latvia","Electricity - Consumption by households","2007","Kilowatt-hours, million","1794",""
"Latvia","Electricity - Consumption by households","2006","Kilowatt-hours, million","1728",""
"Latvia","Electricity - Consumption by households","2005","Kilowatt-hours, million","1572",""
"Latvia","Electricity - Consumption by households","2004","Kilowatt-hours, million","1467",""
"Latvia","Electricity - Consumption by households","2003","Kilowatt-hours, million","1421",""
"Latvia","Electricity - Consumption by households","2002","Kilowatt-hours, million","1317",""
"Latvia","Electricity - Consumption by households","2001","Kilowatt-hours, million","1239",""
"Latvia","Electricity - Consumption by households","2000","Kilowatt-hours, million","1189",""
"Latvia","Electricity - Consumption by households","1999","Kilowatt-hours, million","1147",""
"Latvia","Electricity - Consumption by households","1998","Kilowatt-hours, million","1111",""
"Latvia","Electricity - Consumption by households","1997","Kilowatt-hours, million","1082",""
"Latvia","Electricity - Consumption by households","1996","Kilowatt-hours, million","1093",""
"Latvia","Electricity - Consumption by households","1995","Kilowatt-hours, million","1161",""
"Latvia","Electricity - Consumption by households","1994","Kilowatt-hours, million","950",""
"Latvia","Electricity - Consumption by households","1993","Kilowatt-hours, million","863",""
"Latvia","Electricity - Consumption by households","1992","Kilowatt-hours, million","1184",""
"Lebanon","Electricity - Consumption by households","2014","Kilowatt-hours, million","6180",""
"Lebanon","Electricity - Consumption by households","2013","Kilowatt-hours, million","6236",""
"Lebanon","Electricity - Consumption by households","2012","Kilowatt-hours, million","5252",""
"Lebanon","Electricity - Consumption by households","2011","Kilowatt-hours, million","5847",""
"Lebanon","Electricity - Consumption by households","2010","Kilowatt-hours, million","5752",""
"Lebanon","Electricity - Consumption by households","2009","Kilowatt-hours, million","5009",""
"Lebanon","Electricity - Consumption by households","2008","Kilowatt-hours, million","4649",""
"Lebanon","Electricity - Consumption by households","2007","Kilowatt-hours, million","4370",""
"Lebanon","Electricity - Consumption by households","2006","Kilowatt-hours, million","4196",""
"Lebanon","Electricity - Consumption by households","2005","Kilowatt-hours, million","4309",""
"Lebanon","Electricity - Consumption by households","2004","Kilowatt-hours, million","4245",""
"Lebanon","Electricity - Consumption by households","2003","Kilowatt-hours, million","4229",""
"Lebanon","Electricity - Consumption by households","2002","Kilowatt-hours, million","4088",""
"Lebanon","Electricity - Consumption by households","2001","Kilowatt-hours, million","3818",""
"Lebanon","Electricity - Consumption by households","2000","Kilowatt-hours, million","3724",""
"Lebanon","Electricity - Consumption by households","1999","Kilowatt-hours, million","3648",""
"Lebanon","Electricity - Consumption by households","1998","Kilowatt-hours, million","3640",""
"Lebanon","Electricity - Consumption by households","1997","Kilowatt-hours, million","3050",""
"Lebanon","Electricity - Consumption by households","1996","Kilowatt-hours, million","3671",""
"Lebanon","Electricity - Consumption by households","1995","Kilowatt-hours, million","1806",""
"Lebanon","Electricity - Consumption by households","1994","Kilowatt-hours, million","1680",""
"Lebanon","Electricity - Consumption by households","1993","Kilowatt-hours, million","1784",""
"Lebanon","Electricity - Consumption by households","1992","Kilowatt-hours, million","1600","1"
"Lebanon","Electricity - Consumption by households","1991","Kilowatt-hours, million","1500","1"
"Lebanon","Electricity - Consumption by households","1990","Kilowatt-hours, million","1100","1"
"Lesotho","Electricity - Consumption by households","2014","Kilowatt-hours, million","250","1"
"Lesotho","Electricity - Consumption by households","2013","Kilowatt-hours, million","249.7",""
"Lesotho","Electricity - Consumption by households","2012","Kilowatt-hours, million","231.6",""
"Lesotho","Electricity - Consumption by households","2011","Kilowatt-hours, million","215.2",""
"Lesotho","Electricity - Consumption by households","2010","Kilowatt-hours, million","175",""
"Lesotho","Electricity - Consumption by households","2009","Kilowatt-hours, million","161.7",""
"Lesotho","Electricity - Consumption by households","2008","Kilowatt-hours, million","145.9",""
"Lesotho","Electricity - Consumption by households","2007","Kilowatt-hours, million","126.5",""
"Lesotho","Electricity - Consumption by households","2006","Kilowatt-hours, million","106.5",""
"Lesotho","Electricity - Consumption by households","2005","Kilowatt-hours, million","101.6",""
"Lesotho","Electricity - Consumption by households","2004","Kilowatt-hours, million","93.5",""
"Lesotho","Electricity - Consumption by households","2003","Kilowatt-hours, million","99.3",""
"Lesotho","Electricity - Consumption by households","2002","Kilowatt-hours, million","97","1"
"Lesotho","Electricity - Consumption by households","2001","Kilowatt-hours, million","94","1"
"Lesotho","Electricity - Consumption by households","2000","Kilowatt-hours, million","90","1"
"Lesotho","Electricity - Consumption by households","1999","Kilowatt-hours, million","95","1"
"Lesotho","Electricity - Consumption by households","1998","Kilowatt-hours, million","97","1"
"Lesotho","Electricity - Consumption by households","1997","Kilowatt-hours, million","104","1"
"Lesotho","Electricity - Consumption by households","1996","Kilowatt-hours, million","81","1"
"Lesotho","Electricity - Consumption by households","1995","Kilowatt-hours, million","78","1"
"Lesotho","Electricity - Consumption by households","1994","Kilowatt-hours, million","74","1"
"Lesotho","Electricity - Consumption by households","1993","Kilowatt-hours, million","67","1"
"Lesotho","Electricity - Consumption by households","1992","Kilowatt-hours, million","62","1"
"Lesotho","Electricity - Consumption by households","1991","Kilowatt-hours, million","55","1"
"Lesotho","Electricity - Consumption by households","1990","Kilowatt-hours, million","48","1"
"Libya","Electricity - Consumption by households","2014","Kilowatt-hours, million","4288",""
"Libya","Electricity - Consumption by households","2013","Kilowatt-hours, million","5488",""
"Libya","Electricity - Consumption by households","2012","Kilowatt-hours, million","4651",""
"Libya","Electricity - Consumption by households","2011","Kilowatt-hours, million","5129",""
"Libya","Electricity - Consumption by households","2010","Kilowatt-hours, million","6423",""
"Libya","Electricity - Consumption by households","2009","Kilowatt-hours, million","6261",""
"Libya","Electricity - Consumption by households","2008","Kilowatt-hours, million","5222",""
"Libya","Electricity - Consumption by households","2007","Kilowatt-hours, million","7084",""
"Libya","Electricity - Consumption by households","2006","Kilowatt-hours, million","8047",""
"Libya","Electricity - Consumption by households","2005","Kilowatt-hours, million","7082",""
"Libya","Electricity - Consumption by households","2004","Kilowatt-hours, million","4037",""
"Libya","Electricity - Consumption by households","2003","Kilowatt-hours, million","3735",""
"Libya","Electricity - Consumption by households","2002","Kilowatt-hours, million","3598",""
"Libya","Electricity - Consumption by households","2001","Kilowatt-hours, million","6708",""
"Libya","Electricity - Consumption by households","2000","Kilowatt-hours, million","5965",""
"Libya","Electricity - Consumption by households","1999","Kilowatt-hours, million","5670",""
"Libya","Electricity - Consumption by households","1998","Kilowatt-hours, million","5740",""
"Libya","Electricity - Consumption by households","1997","Kilowatt-hours, million","4173",""
"Libya","Electricity - Consumption by households","1996","Kilowatt-hours, million","3176",""
"Libya","Electricity - Consumption by households","1995","Kilowatt-hours, million","3290",""
"Libya","Electricity - Consumption by households","1994","Kilowatt-hours, million","3335",""
"Libya","Electricity - Consumption by households","1993","Kilowatt-hours, million","3415",""
"Libya","Electricity - Consumption by households","1992","Kilowatt-hours, million","3313",""
"Libya","Electricity - Consumption by households","1991","Kilowatt-hours, million","3143",""
"Libya","Electricity - Consumption by households","1990","Kilowatt-hours, million","3056",""
"Lithuania","Electricity - Consumption by households","2014","Kilowatt-hours, million","2656",""
"Lithuania","Electricity - Consumption by households","2013","Kilowatt-hours, million","2591",""
"Lithuania","Electricity - Consumption by households","2012","Kilowatt-hours, million","2642",""
"Lithuania","Electricity - Consumption by households","2011","Kilowatt-hours, million","2618",""
"Lithuania","Electricity - Consumption by households","2010","Kilowatt-hours, million","2590",""
"Lithuania","Electricity - Consumption by households","2009","Kilowatt-hours, million","2725",""
"Lithuania","Electricity - Consumption by households","2008","Kilowatt-hours, million","2730",""
"Lithuania","Electricity - Consumption by households","2007","Kilowatt-hours, million","2489",""
"Lithuania","Electricity - Consumption by households","2006","Kilowatt-hours, million","2350",""
"Lithuania","Electricity - Consumption by households","2005","Kilowatt-hours, million","2141",""
"Lithuania","Electricity - Consumption by households","2004","Kilowatt-hours, million","2066",""
"Lithuania","Electricity - Consumption by households","2003","Kilowatt-hours, million","1895",""
"Lithuania","Electricity - Consumption by households","2002","Kilowatt-hours, million","1811",""
"Lithuania","Electricity - Consumption by households","2001","Kilowatt-hours, million","1818",""
"Lithuania","Electricity - Consumption by households","2000","Kilowatt-hours, million","1767",""
"Lithuania","Electricity - Consumption by households","1999","Kilowatt-hours, million","1886",""
"Lithuania","Electricity - Consumption by households","1998","Kilowatt-hours, million","1743",""
"Lithuania","Electricity - Consumption by households","1997","Kilowatt-hours, million","1720",""
"Lithuania","Electricity - Consumption by households","1996","Kilowatt-hours, million","1606",""
"Lithuania","Electricity - Consumption by households","1995","Kilowatt-hours, million","1495",""
"Lithuania","Electricity - Consumption by households","1994","Kilowatt-hours, million","1541",""
"Lithuania","Electricity - Consumption by households","1993","Kilowatt-hours, million","1489",""
"Lithuania","Electricity - Consumption by households","1992","Kilowatt-hours, million","1796",""
"Luxembourg","Electricity - Consumption by households","2014","Kilowatt-hours, million","942",""
"Luxembourg","Electricity - Consumption by households","2013","Kilowatt-hours, million","877",""
"Luxembourg","Electricity - Consumption by households","2012","Kilowatt-hours, million","917",""
"Luxembourg","Electricity - Consumption by households","2011","Kilowatt-hours, million","852",""
"Luxembourg","Electricity - Consumption by households","2010","Kilowatt-hours, million","815",""
"Luxembourg","Electricity - Consumption by households","2009","Kilowatt-hours, million","904",""
"Luxembourg","Electricity - Consumption by households","2008","Kilowatt-hours, million","776",""
"Luxembourg","Electricity - Consumption by households","2007","Kilowatt-hours, million","844",""
"Luxembourg","Electricity - Consumption by households","2006","Kilowatt-hours, million","831",""
"Luxembourg","Electricity - Consumption by households","2005","Kilowatt-hours, million","845",""
"Luxembourg","Electricity - Consumption by households","2004","Kilowatt-hours, million","839",""
"Luxembourg","Electricity - Consumption by households","2003","Kilowatt-hours, million","822",""
"Luxembourg","Electricity - Consumption by households","2002","Kilowatt-hours, million","808",""
"Luxembourg","Electricity - Consumption by households","2001","Kilowatt-hours, million","801",""
"Luxembourg","Electricity - Consumption by households","2000","Kilowatt-hours, million","792",""
"Luxembourg","Electricity - Consumption by households","1999","Kilowatt-hours, million","659",""
"Luxembourg","Electricity - Consumption by households","1998","Kilowatt-hours, million","659",""
"Luxembourg","Electricity - Consumption by households","1997","Kilowatt-hours, million","634",""
"Luxembourg","Electricity - Consumption by households","1996","Kilowatt-hours, million","661",""
"Luxembourg","Electricity - Consumption by households","1995","Kilowatt-hours, million","661",""
"Luxembourg","Electricity - Consumption by households","1994","Kilowatt-hours, million","649",""
"Luxembourg","Electricity - Consumption by households","1993","Kilowatt-hours, million","646",""
"Luxembourg","Electricity - Consumption by households","1992","Kilowatt-hours, million","615",""
"Luxembourg","Electricity - Consumption by households","1991","Kilowatt-hours, million","601",""
"Luxembourg","Electricity - Consumption by households","1990","Kilowatt-hours, million","575",""
"Madagascar","Electricity - Consumption by households","2014","Kilowatt-hours, million","554.87",""
"Madagascar","Electricity - Consumption by households","2013","Kilowatt-hours, million","536.061",""
"Madagascar","Electricity - Consumption by households","2012","Kilowatt-hours, million","512.631",""
"Madagascar","Electricity - Consumption by households","2011","Kilowatt-hours, million","483.228",""
"Madagascar","Electricity - Consumption by households","2010","Kilowatt-hours, million","456.822",""
"Madagascar","Electricity - Consumption by households","2009","Kilowatt-hours, million","419.19",""
"Madagascar","Electricity - Consumption by households","2008","Kilowatt-hours, million","433.806",""
"Madagascar","Electricity - Consumption by households","2007","Kilowatt-hours, million","400.662",""
"Madagascar","Electricity - Consumption by households","2006","Kilowatt-hours, million","392.21",""
"Madagascar","Electricity - Consumption by households","2005","Kilowatt-hours, million","375.829",""
"Madagascar","Electricity - Consumption by households","2004","Kilowatt-hours, million","371.798",""
"Madagascar","Electricity - Consumption by households","2003","Kilowatt-hours, million","328.11",""
"Madagascar","Electricity - Consumption by households","2002","Kilowatt-hours, million","298.379",""
"Madagascar","Electricity - Consumption by households","2001","Kilowatt-hours, million","298.184",""
"Madagascar","Electricity - Consumption by households","2000","Kilowatt-hours, million","281.252",""
"Madagascar","Electricity - Consumption by households","1999","Kilowatt-hours, million","253.626",""
"Madagascar","Electricity - Consumption by households","1998","Kilowatt-hours, million","225.284",""
"Madagascar","Electricity - Consumption by households","1997","Kilowatt-hours, million","199.96",""
"Madagascar","Electricity - Consumption by households","1996","Kilowatt-hours, million","182.615",""
"Madagascar","Electricity - Consumption by households","1995","Kilowatt-hours, million","168.27",""
"Madagascar","Electricity - Consumption by households","1994","Kilowatt-hours, million","162.389",""
"Madagascar","Electricity - Consumption by households","1993","Kilowatt-hours, million","156.787",""
"Madagascar","Electricity - Consumption by households","1992","Kilowatt-hours, million","145.322",""
"Madagascar","Electricity - Consumption by households","1991","Kilowatt-hours, million","138.245",""
"Madagascar","Electricity - Consumption by households","1990","Kilowatt-hours, million","129.804",""
"Malawi","Electricity - Consumption by households","2014","Kilowatt-hours, million","550","1"
"Malawi","Electricity - Consumption by households","2013","Kilowatt-hours, million","520","1"
"Malawi","Electricity - Consumption by households","2012","Kilowatt-hours, million","488.4",""
"Malawi","Electricity - Consumption by households","2011","Kilowatt-hours, million","600",""
"Malawi","Electricity - Consumption by households","2010","Kilowatt-hours, million","581.5",""
"Malawi","Electricity - Consumption by households","2009","Kilowatt-hours, million","508.3",""
"Malawi","Electricity - Consumption by households","2008","Kilowatt-hours, million","479.7",""
"Malawi","Electricity - Consumption by households","2007","Kilowatt-hours, million","449.2",""
"Malawi","Electricity - Consumption by households","2006","Kilowatt-hours, million","436.9",""
"Malawi","Electricity - Consumption by households","2005","Kilowatt-hours, million","404.3",""
"Malawi","Electricity - Consumption by households","2004","Kilowatt-hours, million","361.6",""
"Malawi","Electricity - Consumption by households","2003","Kilowatt-hours, million","311.1",""
"Malawi","Electricity - Consumption by households","2002","Kilowatt-hours, million","301.4",""
"Malawi","Electricity - Consumption by households","2001","Kilowatt-hours, million","282.5",""
"Malawi","Electricity - Consumption by households","2000","Kilowatt-hours, million","315",""
"Malawi","Electricity - Consumption by households","1999","Kilowatt-hours, million","263.2",""
"Malawi","Electricity - Consumption by households","1998","Kilowatt-hours, million","245",""
"Malawi","Electricity - Consumption by households","1997","Kilowatt-hours, million","217.9",""
"Malawi","Electricity - Consumption by households","1996","Kilowatt-hours, million","187.3",""
"Malawi","Electricity - Consumption by households","1995","Kilowatt-hours, million","166.8",""
"Malawi","Electricity - Consumption by households","1994","Kilowatt-hours, million","152.4",""
"Malawi","Electricity - Consumption by households","1993","Kilowatt-hours, million","170.1",""
"Malawi","Electricity - Consumption by households","1992","Kilowatt-hours, million","134.9",""
"Malawi","Electricity - Consumption by households","1991","Kilowatt-hours, million","115","1"
"Malawi","Electricity - Consumption by households","1990","Kilowatt-hours, million","105",""
"Malaysia","Electricity - Consumption by households","2014","Kilowatt-hours, million","27266",""
"Malaysia","Electricity - Consumption by households","2013","Kilowatt-hours, million","26288",""
"Malaysia","Electricity - Consumption by households","2012","Kilowatt-hours, million","24709",""
"Malaysia","Electricity - Consumption by households","2011","Kilowatt-hours, million","22944",""
"Malaysia","Electricity - Consumption by households","2010","Kilowatt-hours, million","22527",""
"Malaysia","Electricity - Consumption by households","2009","Kilowatt-hours, million","20837",""
"Malaysia","Electricity - Consumption by households","2008","Kilowatt-hours, million","19386",""
"Malaysia","Electricity - Consumption by households","2007","Kilowatt-hours, million","18569",""
"Malaysia","Electricity - Consumption by households","2006","Kilowatt-hours, million","17143",""
"Malaysia","Electricity - Consumption by households","2005","Kilowatt-hours, million","16213",""
"Malaysia","Electricity - Consumption by households","2004","Kilowatt-hours, million","15339.97",""
"Malaysia","Electricity - Consumption by households","2003","Kilowatt-hours, million","14505",""
"Malaysia","Electricity - Consumption by households","2002","Kilowatt-hours, million","13493",""
"Malaysia","Electricity - Consumption by households","2001","Kilowatt-hours, million","12564",""
"Malaysia","Electricity - Consumption by households","2000","Kilowatt-hours, million","11332",""
"Malaysia","Electricity - Consumption by households","1999","Kilowatt-hours, million","10286",""
"Malaysia","Electricity - Consumption by households","1998","Kilowatt-hours, million","10158",""
"Malaysia","Electricity - Consumption by households","1997","Kilowatt-hours, million","7900","1"
"Malaysia","Electricity - Consumption by households","1996","Kilowatt-hours, million","7532",""
"Malaysia","Electricity - Consumption by households","1995","Kilowatt-hours, million","7010",""
"Malaysia","Electricity - Consumption by households","1994","Kilowatt-hours, million","6800","1"
"Malaysia","Electricity - Consumption by households","1993","Kilowatt-hours, million","5043","1"
"Malaysia","Electricity - Consumption by households","1992","Kilowatt-hours, million","4740","1"
"Malaysia","Electricity - Consumption by households","1991","Kilowatt-hours, million","4375","1"
"Malaysia","Electricity - Consumption by households","1990","Kilowatt-hours, million","4075","1"
"Maldives","Electricity - Consumption by households","2014","Kilowatt-hours, million","150","1"
"Maldives","Electricity - Consumption by households","2013","Kilowatt-hours, million","140","1"
"Maldives","Electricity - Consumption by households","2012","Kilowatt-hours, million","137.5","1"
"Maldives","Electricity - Consumption by households","2011","Kilowatt-hours, million","122.2","1"
"Maldives","Electricity - Consumption by households","2010","Kilowatt-hours, million","111","1"
"Maldives","Electricity - Consumption by households","2009","Kilowatt-hours, million","137","1"
"Maldives","Electricity - Consumption by households","2008","Kilowatt-hours, million","114","1"
"Maldives","Electricity - Consumption by households","2007","Kilowatt-hours, million","102",""
"Maldives","Electricity - Consumption by households","2006","Kilowatt-hours, million","89",""
"Maldives","Electricity - Consumption by households","2005","Kilowatt-hours, million","75","1"
"Maldives","Electricity - Consumption by households","2004","Kilowatt-hours, million","67",""
"Maldives","Electricity - Consumption by households","2003","Kilowatt-hours, million","60",""
"Maldives","Electricity - Consumption by households","2002","Kilowatt-hours, million","55",""
"Maldives","Electricity - Consumption by households","2001","Kilowatt-hours, million","51",""
"Maldives","Electricity - Consumption by households","2000","Kilowatt-hours, million","44",""
"Maldives","Electricity - Consumption by households","1999","Kilowatt-hours, million","39",""
"Maldives","Electricity - Consumption by households","1998","Kilowatt-hours, million","35",""
"Maldives","Electricity - Consumption by households","1997","Kilowatt-hours, million","31",""
"Maldives","Electricity - Consumption by households","1996","Kilowatt-hours, million","27",""
"Maldives","Electricity - Consumption by households","1995","Kilowatt-hours, million","26",""
"Maldives","Electricity - Consumption by households","1994","Kilowatt-hours, million","24",""
"Maldives","Electricity - Consumption by households","1993","Kilowatt-hours, million","22",""
"Maldives","Electricity - Consumption by households","1992","Kilowatt-hours, million","20",""
"Maldives","Electricity - Consumption by households","1991","Kilowatt-hours, million","18",""
"Maldives","Electricity - Consumption by households","1990","Kilowatt-hours, million","17","1"
"Mali","Electricity - Consumption by households","2014","Kilowatt-hours, million","250","1"
"Mali","Electricity - Consumption by households","2013","Kilowatt-hours, million","234",""
"Mali","Electricity - Consumption by households","2012","Kilowatt-hours, million","210","1"
"Mali","Electricity - Consumption by households","2011","Kilowatt-hours, million","200","1"
"Mali","Electricity - Consumption by households","2010","Kilowatt-hours, million","190","1"
"Mali","Electricity - Consumption by households","2009","Kilowatt-hours, million","180","1"
"Mali","Electricity - Consumption by households","2008","Kilowatt-hours, million","171","1"
"Mali","Electricity - Consumption by households","2007","Kilowatt-hours, million","167","1"
"Mali","Electricity - Consumption by households","2006","Kilowatt-hours, million","160","1"
"Mali","Electricity - Consumption by households","2005","Kilowatt-hours, million","118","1"
"Mali","Electricity - Consumption by households","2004","Kilowatt-hours, million","123","1"
"Mali","Electricity - Consumption by households","2003","Kilowatt-hours, million","105","1"
"Mali","Electricity - Consumption by households","2002","Kilowatt-hours, million","120","1"
"Mali","Electricity - Consumption by households","2001","Kilowatt-hours, million","142","1"
"Mali","Electricity - Consumption by households","2000","Kilowatt-hours, million","110","1"
"Mali","Electricity - Consumption by households","1999","Kilowatt-hours, million","113","1"
"Mali","Electricity - Consumption by households","1998","Kilowatt-hours, million","113","1"
"Mali","Electricity - Consumption by households","1997","Kilowatt-hours, million","112","1"
"Mali","Electricity - Consumption by households","1996","Kilowatt-hours, million","112","1"
"Mali","Electricity - Consumption by households","1995","Kilowatt-hours, million","110","1"
"Mali","Electricity - Consumption by households","1994","Kilowatt-hours, million","108","1"
"Mali","Electricity - Consumption by households","1993","Kilowatt-hours, million","108","1"
"Mali","Electricity - Consumption by households","1992","Kilowatt-hours, million","108","1"
"Mali","Electricity - Consumption by households","1991","Kilowatt-hours, million","105","1"
"Mali","Electricity - Consumption by households","1990","Kilowatt-hours, million","105","1"
"Malta","Electricity - Consumption by households","2014","Kilowatt-hours, million","640",""
"Malta","Electricity - Consumption by households","2013","Kilowatt-hours, million","622",""
"Malta","Electricity - Consumption by households","2012","Kilowatt-hours, million","621",""
"Malta","Electricity - Consumption by households","2011","Kilowatt-hours, million","597",""
"Malta","Electricity - Consumption by households","2010","Kilowatt-hours, million","590",""
"Malta","Electricity - Consumption by households","2009","Kilowatt-hours, million","570",""
"Malta","Electricity - Consumption by households","2008","Kilowatt-hours, million","645",""
"Malta","Electricity - Consumption by households","2007","Kilowatt-hours, million","658",""
"Malta","Electricity - Consumption by households","2006","Kilowatt-hours, million","659",""
"Malta","Electricity - Consumption by households","2005","Kilowatt-hours, million","623",""
"Malta","Electricity - Consumption by households","2004","Kilowatt-hours, million","615",""
"Malta","Electricity - Consumption by households","2003","Kilowatt-hours, million","629",""
"Malta","Electricity - Consumption by households","2002","Kilowatt-hours, million","570",""
"Malta","Electricity - Consumption by households","2001","Kilowatt-hours, million","540",""
"Malta","Electricity - Consumption by households","2000","Kilowatt-hours, million","559",""
"Malta","Electricity - Consumption by households","1999","Kilowatt-hours, million","541",""
"Malta","Electricity - Consumption by households","1998","Kilowatt-hours, million","500",""
"Malta","Electricity - Consumption by households","1997","Kilowatt-hours, million","430",""
"Malta","Electricity - Consumption by households","1996","Kilowatt-hours, million","426",""
"Malta","Electricity - Consumption by households","1995","Kilowatt-hours, million","383",""
"Malta","Electricity - Consumption by households","1994","Kilowatt-hours, million","358",""
"Malta","Electricity - Consumption by households","1993","Kilowatt-hours, million","340",""
"Malta","Electricity - Consumption by households","1992","Kilowatt-hours, million","337",""
"Malta","Electricity - Consumption by households","1991","Kilowatt-hours, million","337",""
"Malta","Electricity - Consumption by households","1990","Kilowatt-hours, million","335",""
"Martinique","Electricity - Consumption by households","2014","Kilowatt-hours, million","485.436","1"
"Martinique","Electricity - Consumption by households","2013","Kilowatt-hours, million","485.436","1"
"Martinique","Electricity - Consumption by households","2012","Kilowatt-hours, million","489.932","1"
"Martinique","Electricity - Consumption by households","2011","Kilowatt-hours, million","486.192","1"
"Martinique","Electricity - Consumption by households","2010","Kilowatt-hours, million","497.7","1"
"Martinique","Electricity - Consumption by households","2009","Kilowatt-hours, million","486.4","1"
"Martinique","Electricity - Consumption by households","2008","Kilowatt-hours, million","489.28","1"
